# https://explorer.acinq.co/nodes and whois results
# Lightning Nodes
IP Address|Port|ASN|BGP Prefix|CC|Registry|Allocated|AS Name
77.248.247.204|9735|6830|77.248.0.0/15|NL|ripencc|2007-01-26|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
77.250.235.94|9735|6830|77.250.0.0/15|NL|ripencc|2007-01-26|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
77.250.60.51|9735|6830|77.250.0.0/15|NL|ripencc|2007-01-26|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
77.250.61.50|9735|6830|77.250.0.0/15|NL|ripencc|2007-01-26|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
77.254.31.99|9735|12741|77.252.0.0/14|PL|ripencc|2007-02-01|AS-NETIA Warszawa 02-822, PL
77.3.36.224|9735|6805|77.0.0.0/12|DE|ripencc|2006-11-21|TDDE-ASN1, DE
77.38.57.24|9735|3212|77.38.0.0/17|SI|ripencc|2007-03-22|TELEMACH Broadband Access & Carrier Services, SI
77.50.6.17|9735|34602|77.50.4.0/22|RU|ripencc|2007-01-04|STARLINK-AS Moscow, Russia, RU
77.54.113.249|9735|12353|77.54.0.0/16|PT|ripencc|2007-01-25|VODAFONE-PT Vodafone Portugal, PT
77.55.213.46|9735|15967|77.55.208.0/20|PL|ripencc|2007-01-29|NAZWA, PL
77.56.65.5|9735|6830|77.56.0.0/15|CH|ripencc|2006-10-19|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
77.57.189.22|9735|6830|77.56.0.0/15|CH|ripencc|2006-10-19|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
77.64.162.103|9735|16202|77.64.128.0/18|DE|ripencc|2006-01-16|TELECOLUMBUS-AS, DE
77.69.152.178|9735|5416|77.69.128.0/19|BH|ripencc|2007-02-19|Internet Service Provider, BH
77.70.16.245|9735|35141|77.70.16.0/24|BG|ripencc|2007-02-21|MEGALAN, BG
77.72.148.121|9735|20857|77.72.144.0/21|NL|ripencc|2012-08-08|TRANSIP-AS Amsterdam, the Netherlands, NL
77.8.106.202|9735|6805|77.0.0.0/12|DE|ripencc|2006-11-21|TDDE-ASN1, DE
77.85.204.149|9735|8866|77.85.204.0/24|BG|ripencc|2007-03-19|BTC-AS BULGARIA, BG
77.85.28.130|9735|8866|77.85.24.0/21|BG|ripencc|2007-03-19|BTC-AS BULGARIA, BG
77.86.33.194|9735|12390|77.86.0.0/17|GB|ripencc|2007-03-30|KINGSTON-UK-AS, GB
77.98.116.8|9735|5089|77.98.0.0/16|GB|ripencc|2006-10-18|NTL, GB
78.130.161.76|9735|9070|78.130.161.0/24|BG|ripencc|2007-05-11|COOOLBOX, BG
78.141.123.99|9735|15962|78.141.64.0/18|SK|ripencc|2007-07-13|OSK-DNI Slovakia, SK
78.20.169.218|9735|6848|78.20.0.0/14|BE|ripencc|2007-05-14|TELENET-AS, BE
78.21.97.121|9735|6848|78.20.0.0/14|BE|ripencc|2007-05-14|TELENET-AS, BE
78.214.233.138|9735|12322|78.192.0.0/11|FR|ripencc|2007-03-15|PROXAD, FR
78.215.39.169|9735|12322|78.192.0.0/11|FR|ripencc|2007-03-15|PROXAD, FR
78.230.178.171|19735|12322|78.224.0.0/11|FR|ripencc|2007-03-15|PROXAD, FR
78.232.152.36|9735|12322|78.224.0.0/11|FR|ripencc|2007-03-15|PROXAD, FR
78.34.31.206|9735|8422|78.34.0.0/15|DE|ripencc|2007-03-08|NETCOLOGNE, DE
78.45.49.45|9735|6830|78.45.0.0/16|CZ|ripencc|2007-04-13|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
78.46.18.3|9735|24940|78.46.0.0/15|DE|ripencc|2007-04-16|HETZNER-AS, DE
78.47.41.177|9735|24940|78.46.0.0/15|DE|ripencc|2007-04-16|HETZNER-AS, DE
78.47.91.239|9735|24940|78.46.0.0/15|DE|ripencc|2007-04-16|HETZNER-AS, DE
78.83.103.4|9735|29580|78.83.96.0/20|BG|ripencc|2007-04-16|HOMELAN-AS, BG
78.94.255.174|9735|6830|78.94.128.0/17|DE|ripencc|2007-07-20|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
79.115.182.5|9735|8708|79.112.0.0/14|RO|ripencc|2007-05-29|RCS-RDS 73-75 Dr. Staicovici, RO
79.12.185.15|9735|3269|79.12.0.0/15|IT|ripencc|2007-02-21|ASN-IBSNAZ, IT
79.136.31.253|9735|8473|79.136.0.0/17|SE|ripencc|2007-09-27|BAHNHOF http://www.bahnhof.net/, SE
79.137.115.56|9735|16276|79.137.0.0/17|FR|ripencc|2007-10-18|OVH, FR
79.137.70.55|9735|16276|79.137.0.0/17|FR|ripencc|2007-10-18|OVH, FR
79.140.122.108|9735|15366|79.140.112.0/20|DE|ripencc|2007-10-08|DNSNET German Internet Service Providers, DE
79.143.185.143|9735|51167|79.143.184.0/23|DE|ripencc|2010-01-08|CONTABO, DE
79.178.13.173|9735|8551|79.178.13.0/24|IL|ripencc|2007-06-14|BEZEQ-INTERNATIONAL-AS Bezeqint Internet Backbone, IL
79.197.191.45|9735|3320|79.192.0.0/10|DE|ripencc|2007-06-06|DTAG Internet service provider operations, DE
79.201.163.196|9735|3320|79.192.0.0/10|DE|ripencc|2007-06-06|DTAG Internet service provider operations, DE
79.202.94.101|9735|3320|79.192.0.0/10|DE|ripencc|2007-06-06|DTAG Internet service provider operations, DE
79.206.95.51|9735|3320|79.192.0.0/10|DE|ripencc|2007-06-06|DTAG Internet service provider operations, DE
79.207.19.150|9735|3320|79.192.0.0/10|DE|ripencc|2007-06-06|DTAG Internet service provider operations, DE
79.210.165.99|9735|3320|79.192.0.0/10|DE|ripencc|2007-06-06|DTAG Internet service provider operations, DE
79.213.84.47|9735|3320|79.192.0.0/10|DE|ripencc|2007-06-06|DTAG Internet service provider operations, DE
79.216.197.133|9735|3320|79.192.0.0/10|DE|ripencc|2007-06-06|DTAG Internet service provider operations, DE
79.22.21.112|9735|3269|79.22.0.0/15|IT|ripencc|2007-02-21|ASN-IBSNAZ, IT
79.224.234.217|9735|3320|79.192.0.0/10|DE|ripencc|2007-06-06|DTAG Internet service provider operations, DE
79.225.184.134|9735|3320|79.192.0.0/10|DE|ripencc|2007-06-06|DTAG Internet service provider operations, DE
79.32.8.235|9735|3269|79.32.0.0/15|IT|ripencc|2007-02-21|ASN-IBSNAZ, IT
79.35.1.39|9735|3269|79.35.0.0/16|IT|ripencc|2007-02-21|ASN-IBSNAZ, IT
79.45.178.9|9735|3269|79.44.0.0/15|IT|ripencc|2007-02-21|ASN-IBSNAZ, IT
79.52.149.246|9735|3269|79.52.0.0/15|IT|ripencc|2007-02-21|ASN-IBSNAZ, IT
79.62.233.36|9735|3269|79.62.0.0/16|IT|ripencc|2007-02-21|ASN-IBSNAZ, IT
79.98.159.7|9735|44065|79.98.152.0/21|CZ|ripencc|2007-11-06|NETAIR-AS, CZ
8.3.91.129|9735|395354|8.3.88.0/22|US|arin|1992-12-01|ASN-STARRY, US
80.1.101.34|9735|5089|80.1.0.0/17|GB|ripencc|2001-04-25|NTL, GB
80.100.15.186|9735|3265|80.100.0.0/15|NL|ripencc|2001-07-16|XS4ALL-NL Amsterdam, NL
80.100.206.174|9735|3265|80.100.0.0/15|NL|ripencc|2001-07-16|XS4ALL-NL Amsterdam, NL
80.101.149.84|9735|3265|80.100.0.0/15|NL|ripencc|2001-07-16|XS4ALL-NL Amsterdam, NL
80.108.14.34|9735|6830|80.108.0.0/16|AT|ripencc|2001-07-19|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
80.108.82.95|9735|6830|80.108.0.0/16|AT|ripencc|2001-07-19|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
80.109.35.174|9735|6830|80.109.0.0/16|AT|ripencc|2001-07-19|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
80.113.228.11|9735|6830|80.113.128.0/17|NL|ripencc|2001-07-25|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
80.114.139.249|9735|33915|80.114.128.0/19|NL|ripencc|2001-07-25|TNF-AS, NL
80.189.206.129|9735|6871|80.189.0.0/16|GB|ripencc|2002-07-08|PLUSNET UK Internet Service Provider, GB
80.209.193.49|9735|12611|80.209.192.0/19|DE|ripencc|2001-12-12|RKOM R-KOM Regensburger Telekommunikations GmbH & Co. KG, DE
80.209.231.126|9735|62282|80.209.224.0/20|LT|ripencc|2001-12-12|RACKRAY UAB Rakrejus, LT
80.211.197.44|9735|24806|80.211.192.0/19|IT|ripencc|2001-12-12|INTERNET-CZ Ktis 2, 384 03 Ktis, CZ
80.211.252.169|9735|205727|80.211.248.0/21|IT|ripencc|2001-12-12|ARUBA, PL
80.211.252.216|9735|205727|80.211.248.0/21|IT|ripencc|2001-12-12|ARUBA, PL
80.211.255.28|9735|205727|80.211.248.0/21|IT|ripencc|2001-12-12|ARUBA, PL
80.218.88.200|9735|6830|80.218.0.0/16|CH|ripencc|2002-04-04|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
80.229.147.76|9735|6871|80.229.0.0/16|GB|ripencc|2003-10-17|PLUSNET UK Internet Service Provider, GB
80.229.22.205|9735|6871|80.229.0.0/16|GB|ripencc|2003-10-17|PLUSNET UK Internet Service Provider, GB
80.241.209.102|9735|51167|80.241.208.0/23|DE|ripencc|2011-02-14|CONTABO, DE
80.241.216.204|9735|51167|80.241.216.0/23|DE|ripencc|2011-02-14|CONTABO, DE
80.242.39.76|9735|44234|80.242.36.0/22|SK|ripencc|2007-12-10|GAYA-AS P.O.Hviezdoslava 23B, SK
80.249.1.140|9735|137549|80.249.0.0/20|AU|apnic|2001-11-20|NODE1-AS-AP NODE1 Pty Ltd, AU
80.253.92.81|9735|13030|80.253.88.0/21|CH|ripencc|2005-12-01|INIT7, CH
80.253.94.252|9735|13030|80.253.88.0/21|CH|ripencc|2005-12-01|INIT7, CH
80.56.103.81|9735|6830|80.56.0.0/16|NL|ripencc|2001-05-16|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
80.62.117.229|9735|3292|80.62.0.0/15|DK|ripencc|2001-06-20|TDC TDC A/S, DK
80.84.235.123|9735|21155|80.84.224.0/19|NL|ripencc|2001-08-15|ASN-PROSERVE Amsterdam, NL
80.96.84.7|9735|8708|80.96.84.0/23|RO|ripencc|2001-07-05|RCS-RDS 73-75 Dr. Staicovici, RO
81.0.209.222|9735|15685|81.0.208.0/23|CZ|ripencc|2001-12-14|CASABLANCA-AS Internet & Collocation Provider, CZ
81.10.250.166|9735|12605|81.10.128.0/17|AT|ripencc|2002-04-16|LIWEST-AT Linz, Austria, AT
81.100.215.85|9735|5089|81.100.0.0/15|GB|ripencc|2002-06-14|NTL, GB
81.104.104.196|9735|5089|81.104.0.0/15|GB|ripencc|2002-06-14|NTL, GB
81.164.78.35|9735|6848|81.164.0.0/15|BE|ripencc|2003-05-01|TELENET-AS, BE
81.169.138.8|9735|6724|81.169.128.0/17|DE|ripencc|2003-04-17|STRATO STRATO AG, DE
81.17.24.203|9008|51852|81.17.16.0/20|CH|ripencc|2011-08-29|PLI-AS, CH
81.182.147.16|9735|5483|81.182.0.0/15|HU|ripencc|2003-02-05|MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt., HU
81.187.221.177|9735|20712|81.187.0.0/16|GB|ripencc|2003-02-03|AS20712 Andrews & Arnold Ltd, GB
81.187.58.219|9735|20712|81.187.0.0/16|GB|ripencc|2003-02-03|AS20712 Andrews & Arnold Ltd, GB
81.221.209.9|9735|1836|81.221.0.0/16|CH|ripencc|2002-11-26|GREEN green.ch AG Autonomous System, CH
81.221.66.214|9735|1836|81.221.0.0/16|CH|ripencc|2002-11-26|GREEN green.ch AG Autonomous System, CH
81.223.32.196|9735|6830|81.223.0.0/17|AT|ripencc|2002-12-02|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
81.229.101.101|9735|3301|81.224.0.0/12|SE|ripencc|2002-10-04|TELIANET-SWEDEN Telia Company, SE
81.32.116.3|9735|3352|81.32.0.0/16|ES|ripencc|2002-02-15|TELEFONICA_DE_ESPANA, ES
81.6.39.241|9735|13030|81.6.32.0/20|CH|ripencc|2002-06-13|INIT7, CH
81.90.251.125|9735|39761|81.90.240.0/20|CZ|ripencc|2006-04-21|ABAK, CZ
82.118.237.177|9735|44901|82.118.237.0/24|BG|ripencc|2004-02-13|BELCLOUD, BG
82.119.233.36|9735|5578|82.119.224.0/20|SK|ripencc|2004-02-18|AS-BENESTRA Bratislava, Slovak Republic, SK
82.124.112.7|9735|3215|82.124.0.0/16|FR|ripencc|2003-10-21|France Telecom - Orange, FR
82.15.115.189|9735|5089|82.12.0.0/14|GB|ripencc|2003-02-28|NTL, GB
82.159.113.85|9735|12357|82.159.112.0/21|ES|ripencc|2003-12-02|COMUNITEL SPAIN, ES
82.176.164.40|9735|15542|82.176.0.0/16|NL|ripencc|2003-08-26|ZEELANDNET DELTA Fiber Nederland, NL
82.176.207.89|9735|15542|82.176.0.0/16|NL|ripencc|2003-08-26|ZEELANDNET DELTA Fiber Nederland, NL
82.176.98.155|9735|15542|82.176.0.0/16|NL|ripencc|2003-08-26|ZEELANDNET DELTA Fiber Nederland, NL
82.181.198.63|9735|16086|82.181.0.0/16|FI|ripencc|2003-10-10|DNA, FI
82.197.209.136|9735|25596|82.197.192.0/19|NL|ripencc|2003-11-11|CAMBRIUM-AS, NL
82.21.155.219|9735|5089|82.20.0.0/14|GB|ripencc|2003-02-28|NTL, GB
82.21.206.118|9735|5089|82.20.0.0/14|GB|ripencc|2003-02-28|NTL, GB
82.213.208.107|9735|15704|82.213.192.0/19|ES|ripencc|2003-10-30|AS15704, ES
82.218.242.247|9735|8339|82.218.0.0/16|AT|ripencc|2003-11-17|KABSI-AS, AT
82.227.32.1|9735|12322|82.224.0.0/12|FR|ripencc|2003-11-04|PROXAD, FR
82.24.140.175|9735|5089|82.24.0.0/14|GB|ripencc|2003-02-28|NTL, GB
82.251.172.250|9735|12322|82.240.0.0/12|FR|ripencc|2003-11-04|PROXAD, FR
82.251.179.176|9735|12322|82.240.0.0/12|FR|ripencc|2003-11-04|PROXAD, FR
82.251.235.246|9735|12322|82.240.0.0/12|FR|ripencc|2003-11-04|PROXAD, FR
82.34.77.122|9735|5089|82.34.0.0/16|GB|ripencc|2003-01-31|NTL, GB
82.36.162.59|9735|5089|82.36.0.0/16|GB|ripencc|2003-01-31|NTL, GB
82.38.153.122|9735|5089|82.38.0.0/16|GB|ripencc|2003-01-31|NTL, GB
82.42.105.118|9735|5089|82.42.0.0/16|GB|ripencc|2003-01-31|NTL, GB
82.43.133.105|9735|5089|82.43.0.0/16|GB|ripencc|2003-01-31|NTL, GB
82.47.141.37|9735|5089|82.46.0.0/15|GB|ripencc|2003-01-31|NTL, GB
82.48.213.197|9735|3269|82.48.0.0/16|IT|ripencc|2003-08-07|ASN-IBSNAZ, IT
82.5.67.222|9735|5089|82.4.0.0/14|GB|ripencc|2003-02-28|NTL, GB
82.56.185.245|9735|3269|82.56.0.0/16|IT|ripencc|2003-08-07|ASN-IBSNAZ, IT
82.6.253.105|9735|5089|82.4.0.0/14|GB|ripencc|2003-02-28|NTL, GB
82.62.67.150|9735|3269|82.62.0.0/16|IT|ripencc|2003-08-07|ASN-IBSNAZ, IT
82.64.127.107|9735|12322|82.64.0.0/14|FR|ripencc|2003-04-03|PROXAD, FR
82.64.185.60|9735|12322|82.64.0.0/14|FR|ripencc|2003-04-03|PROXAD, FR
82.64.206.205|9735|12322|82.64.0.0/14|FR|ripencc|2003-04-03|PROXAD, FR
82.64.35.181|9735|12322|82.64.0.0/14|FR|ripencc|2003-04-03|PROXAD, FR
82.64.45.131|9735|12322|82.64.0.0/14|FR|ripencc|2003-04-03|PROXAD, FR
82.64.49.27|9735|12322|82.64.0.0/14|FR|ripencc|2003-04-03|PROXAD, FR
82.64.60.174|9735|12322|82.64.0.0/14|FR|ripencc|2003-04-03|PROXAD, FR
82.64.74.161|9735|12322|82.64.0.0/14|FR|ripencc|2003-04-03|PROXAD, FR
82.65.164.57|9735|12322|82.64.0.0/14|FR|ripencc|2003-04-03|PROXAD, FR
82.65.49.196|9735|12322|82.64.0.0/14|FR|ripencc|2003-04-03|PROXAD, FR
82.69.105.37|9735|13037|82.68.0.0/14|GB|ripencc|2003-04-28|ZEN-AS Zen Internet - UK, GB
82.70.138.242|9735|13037|82.68.0.0/14|GB|ripencc|2003-04-28|ZEN-AS Zen Internet - UK, GB
82.73.173.176|9735|33915|82.72.0.0/15|NL|ripencc|2003-07-04|TNF-AS, NL
82.73.194.143|9735|33915|82.72.0.0/15|NL|ripencc|2003-07-04|TNF-AS, NL
82.9.75.177|9735|5089|82.8.0.0/14|GB|ripencc|2003-02-28|NTL, GB
82.94.35.199|9735|3265|82.92.0.0/14|NL|ripencc|2003-11-25|XS4ALL-NL Amsterdam, NL
82.95.232.41|9735|3265|82.92.0.0/14|NL|ripencc|2003-11-25|XS4ALL-NL Amsterdam, NL
82.95.66.203|9735|3265|82.92.0.0/14|NL|ripencc|2003-11-25|XS4ALL-NL Amsterdam, NL
83.135.77.119|9735|8881|83.135.64.0/20|DE|ripencc|2004-01-28|VERSATEL, DE
83.162.151.227|9735|3265|83.160.0.0/14|NL|ripencc|2004-03-03|XS4ALL-NL Amsterdam, NL
83.162.155.18|9735|3265|83.160.0.0/14|NL|ripencc|2004-03-03|XS4ALL-NL Amsterdam, NL
83.162.194.76|9735|3265|83.160.0.0/14|NL|ripencc|2004-03-03|XS4ALL-NL Amsterdam, NL
83.162.196.192|9735|3265|83.160.0.0/14|NL|ripencc|2004-03-03|XS4ALL-NL Amsterdam, NL
83.162.211.100|9735|3265|83.160.0.0/14|NL|ripencc|2004-03-03|XS4ALL-NL Amsterdam, NL
83.162.249.171|9735|3265|83.160.0.0/14|NL|ripencc|2004-03-03|XS4ALL-NL Amsterdam, NL
83.167.247.177|9735|24971|83.167.224.0/19|CZ|ripencc|2008-08-21|MASTER-AS Czech Republic / www.master.cz, CZ
83.213.102.133|9735
83.240.89.70|9735|31246|83.240.0.0/17|CZ|ripencc|2004-03-11|NETBOX-AS NETBOX Autonomous system, CZ
83.250.140.254|9735|39651|83.248.0.0/13|SE|ripencc|2004-03-04|COMHEM-SWEDEN, SE
83.251.160.41|9735|39651|83.251.160.0/20|SE|ripencc|2004-03-04|COMHEM-SWEDEN, SE
83.36.197.232|9735|3352|83.36.0.0/16|ES|ripencc|2003-12-02|TELEFONICA_DE_ESPANA, ES
83.39.219.22|9735|3352|83.39.0.0/16|ES|ripencc|2003-12-02|TELEFONICA_DE_ESPANA, ES
83.47.224.63|9735|3352|83.47.0.0/16|ES|ripencc|2003-12-02|TELEFONICA_DE_ESPANA, ES
83.76.119.25|9735|3303|83.76.0.0/16|CH|ripencc|2003-12-10|SWISSCOM Swisscom (Switzerland) Ltd, CH
83.77.244.98|9735|3303|83.77.0.0/16|CH|ripencc|2003-12-10|SWISSCOM Swisscom (Switzerland) Ltd, CH
83.81.65.107|9735|33915|83.80.0.0/14|NL|ripencc|2003-11-28|TNF-AS, NL
83.84.179.176|9735|33915|83.84.0.0/14|NL|ripencc|2003-11-28|TNF-AS, NL
83.84.205.62|9735|33915|83.84.0.0/14|NL|ripencc|2003-11-28|TNF-AS, NL
83.85.131.168|9735|33915|83.84.0.0/14|NL|ripencc|2003-11-28|TNF-AS, NL
83.85.147.101|9735|33915|83.84.0.0/14|NL|ripencc|2003-11-28|TNF-AS, NL
83.87.146.89|9735|33915|83.84.0.0/14|NL|ripencc|2003-11-28|TNF-AS, NL
84.106.198.117|9735|33915|84.106.0.0/15|NL|ripencc|2004-04-26|TNF-AS, NL
84.118.99.6|9735|6830|84.118.0.0/16|NL|ripencc|2004-04-07|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
84.119.170.30|9735|6830|84.119.0.0/16|NL|ripencc|2004-04-07|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
84.124.153.49|9735|12357|84.124.144.0/20|ES|ripencc|2004-04-15|COMUNITEL SPAIN, ES
84.137.120.152|9735|3320|84.128.0.0/10|DE|ripencc|2004-03-10|DTAG Internet service provider operations, DE
84.159.100.89|9735|3320|84.128.0.0/10|DE|ripencc|2004-03-10|DTAG Internet service provider operations, DE
84.164.68.159|9735|3320|84.128.0.0/10|DE|ripencc|2004-03-10|DTAG Internet service provider operations, DE
84.196.163.240|9735|6848|84.192.0.0/13|BE|ripencc|2004-04-21|TELENET-AS, BE
84.208.51.162|9735|41164|84.208.0.0/17|NO|ripencc|2005-07-07|GET-NO GET Norway, NO
84.209.59.93|9735|41164|84.209.0.0/17|NO|ripencc|2005-07-07|GET-NO GET Norway, NO
84.211.63.172|9735|41164|84.211.48.0/20|NO|ripencc|2005-07-07|GET-NO GET Norway, NO
84.213.251.130|9735|41164|84.213.128.0/17|NO|ripencc|2005-07-07|GET-NO GET Norway, NO
84.214.74.65|9736|41164|84.214.0.0/17|NO|ripencc|2005-07-07|GET-NO GET Norway, NO
84.216.51.36|9735|2119|84.216.0.0/14|SE|ripencc|2004-05-24|TELENOR-NEXTEL Telenor Norge AS, NO
84.22.114.15|9735|196752|84.22.96.0/19|DE|ripencc|2004-09-21|TILAA, NL
84.227.220.4|9735|6730|84.226.0.0/15|CH|ripencc|2004-07-02|SUNRISE, CH
84.238.56.45|9735|33796|84.238.0.0/17|DK|ripencc|2004-07-30|BNAA-AS, DK
84.246.200.122|9736|42455|84.246.200.0/22|GB|ripencc|2008-04-04|WI-MANX-AS, GB
84.250.13.94|9735|1759|84.248.0.0/14|FI|ripencc|2004-06-02|TSF-IP-CORE Telia Finland Oyj, EU
84.26.242.11|9735|33915|84.24.0.0/14|NL|ripencc|2004-07-01|TNF-AS, NL
84.27.10.72|9735|33915|84.24.0.0/14|NL|ripencc|2004-07-01|TNF-AS, NL
84.44.195.174|9736|8422|84.44.128.0/17|DE|ripencc|2004-09-21|NETCOLOGNE, DE
84.46.116.71|9735|15943|84.46.0.0/17|DE|ripencc|2004-09-29|WTNET-AS wilhelm.tel GmbH, DE
84.47.19.21|9735|6855|84.47.0.0/17|SK|ripencc|2004-10-12|SK-TELEKOM Slovak Telekom / T-Mobile CZ, SK
84.50.88.203|9735|3249|84.50.0.0/16|EE|ripencc|2004-10-06|ESTPAK, EE
84.59.49.10|9735|3209|84.56.0.0/13|DE|ripencc|2004-08-17|VODANET International IP-Backbone of Vodafone, DE
84.65.244.90|9735|5378|84.64.0.0/13|GB|ripencc|2004-03-15|Vodafone, GB
84.81.234.185|9735|1136|84.80.0.0/13|NL|ripencc|2004-03-17|KPN KPN National, EU
84.99.141.252|9735|15557|84.96.0.0/13|FR|ripencc|2004-04-01|LDCOMNET, FR
85.131.115.18|9735|16086|85.131.0.0/17|FI|ripencc|2004-11-24|DNA, FI
85.144.83.16|9735|50266|85.144.0.0/15|NL|ripencc|2004-10-06|TMOBILE-THUIS, NL
85.145.205.114|9735|50266|85.144.0.0/15|NL|ripencc|2004-10-06|TMOBILE-THUIS, NL
85.145.235.237|9735|50266|85.144.0.0/15|NL|ripencc|2004-10-06|TMOBILE-THUIS, NL
85.145.79.66|9735|50266|85.144.0.0/15|NL|ripencc|2004-10-06|TMOBILE-THUIS, NL
85.163.224.168|9735|28725|85.163.0.0/16|CZ|ripencc|2004-10-25|CETIN-AS, CZ
85.195.206.168|9735|13030|85.195.192.0/20|CH|ripencc|2005-01-13|INIT7, CH
85.195.206.208|9735|13030|85.195.192.0/20|CH|ripencc|2005-01-13|INIT7, CH
85.208.68.15|9735|42275|85.208.68.0/24|FR|ripencc|2019-02-21|THREEFOURTEEN, FR
85.208.68.18|9735|42275|85.208.68.0/24|FR|ripencc|2019-02-21|THREEFOURTEEN, FR
85.212.2.116|9735|12312|85.212.0.0/18|DE|ripencc|2005-02-22|ECOTEL, DE
85.214.212.104|9735|6724|85.214.0.0/15|DE|ripencc|2005-02-24|STRATO STRATO AG, DE
85.216.202.47|9735|6830|85.216.192.0/18|SK|ripencc|2005-01-14|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
85.216.66.241|9735|6830|85.216.64.0/18|DE|ripencc|2005-01-04|LIBERTYGLOBAL Liberty Global (formerly UPC Broadband Holding, aka AORTA), AT
85.224.78.148|9735|2119|85.224.0.0/13|SE|ripencc|2004-12-17|TELENOR-NEXTEL Telenor Norge AS, NO
85.226.120.25|9735|2119|85.224.0.0/13|SE|ripencc|2004-12-17|TELENOR-NEXTEL Telenor Norge AS, NO
85.230.79.233|9735|2119|85.224.0.0/13|SE|ripencc|2004-12-17|TELENOR-NEXTEL Telenor Norge AS, NO
85.230.94.10|9735|2119|85.224.0.0/13|SE|ripencc|2004-12-17|TELENOR-NEXTEL Telenor Norge AS, NO
85.235.66.147|9735|197540|85.235.64.0/22|DE|ripencc|2018-10-09|NETCUP-AS netcup GmbH, DE
85.246.228.114|9735|3243|85.240.0.0/13|PT|ripencc|2004-01-03|MEO-RESIDENCIAL, PT
85.25.255.147|9735|8972|85.25.248.0/21|DE|ripencc|2005-12-05|GD-EMEA-DC-SXB1, DE
85.4.99.111|9735|3303|85.4.0.0/15|CH|ripencc|2005-01-25|SWISSCOM Swisscom (Switzerland) Ltd, CH
85.60.148.181|9735|12479|85.60.148.0/22|ES|ripencc|2004-09-07|UNI2-AS, ES
85.7.120.194|9735|3303|85.6.0.0/15|CH|ripencc|2005-01-25|SWISSCOM Swisscom (Switzerland) Ltd, CH
85.94.70.54|9737|34362|85.94.68.0/22|HR|ripencc|2004-12-22|VOLJATEL-HR-AS Zagreb, HR
86.0.198.80|9735|5089|86.0.0.0/16|GB|ripencc|2005-03-29|NTL, GB
86.1.161.155|9735|5089|86.1.0.0/16|GB|ripencc|2005-03-29|NTL, GB
86.127.204.127|9735|8708|86.120.0.0/13|RO|ripencc|2005-03-16|RCS-RDS 73-75 Dr. Staicovici, RO
86.135.193.195|9735|2856|86.128.0.0/12|GB|ripencc|2005-02-07|BT-UK-AS BTnet UK Regional network, GB
86.150.245.22|9735|2856|86.128.0.0/11|GB|ripencc|2005-02-07|BT-UK-AS BTnet UK Regional network, GB
86.151.150.234|9735|2856|86.128.0.0/11|GB|ripencc|2005-02-07|BT-UK-AS BTnet UK Regional network, GB
86.163.35.79|9735|2856|86.128.0.0/10|GB|ripencc|2005-02-07|BT-UK-AS BTnet UK Regional network, GB
86.165.184.241|9735|2856|86.128.0.0/10|GB|ripencc|2005-02-07|BT-UK-AS BTnet UK Regional network, GB
86.166.162.145|9735|2856|86.128.0.0/10|GB|ripencc|2005-02-07|BT-UK-AS BTnet UK Regional network, GB
86.169.136.142|9735|2856|86.128.0.0/10|GB|ripencc|2005-02-07|BT-UK-AS BTnet UK Regional network, GB
86.171.101.171|9735|2856|86.128.0.0/10|GB|ripencc|2005-02-07|BT-UK-AS BTnet UK Regional network, GB
86.175.94.67|9735|2856|86.128.0.0/10|GB|ripencc|2005-02-07|BT-UK-AS BTnet UK Regional network, GB
86.186.132.119|9735|2856|86.128.0.0/10|GB|ripencc|2005-02-07|BT-UK-AS BTnet UK Regional network, GB
86.188.116.154|9735|2856|86.128.0.0/10|GB|ripencc|2005-02-07|BT-UK-AS BTnet UK Regional network, GB
